,territory_id,date,scraped_at,url,territory_name,state_code,excerpts,edition,is_extra_edition,txt_url
10,1721000,2024-02-08,2024-02-09T06:01:15.589668,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1721000/2024-02-08/f857598fbe631f7638f12e8e9eb23ef38911fa06.pdf,Palmas,TO,"com o uso do Portal do Cidadão e dos meios eletrônicos 
de comunicação nele informados, considerados tempestivos 
e suficientes o acesso e a leitura digital de comunicações, 
notificações e intimações.



DIÁRIO OFICIAL DO MUNICÍPIO DE PALMAS Nº 3.402 - QUINTA-FEIRA, 8 DE FEVEREIRO DE 202412

II - podem ser utilizadas mesmo que legislação especial 
preveja apenas as comunicações, as notificações e as intimações 
pessoais ou por via postal, tal como disposto no art. 43. do inciso 
III da Lei nº 14.129, de 29 de março de 2021.

CAPÍTULO VIII
DA ASSINATURA DIGITAL

Art. 26. As assinaturas eletrônicas serão reconhecidas nos 
termos do art. 4º da Lei nº 14.063, de 23 de setembro de 2020, 
distinguindo-se em:

I - assinatura eletrônica simples:

a) a que permite identificar o seu signatário;

b) a que anexa ou associa dados a outros dados em 
formato eletrônico do signatário;

II - assinatura eletrônica avançada: a que utiliza certificados 
não emitidos pela ICP-Brasil ou outro meio de comprovação",,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1721000/2024-02-08/f857598fbe631f7638f12e8e9eb23ef38911fa06.txt
11,2302800,2024-02-22,2024-07-04T15:37:15.931377,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2302800/2024-02-22/d3fd900ba721d219c8c3ad5b3b94ddde63b4b840.pdf,Canindé,CE,"MESES- 24 DE FEVEREIRO DE 2024 A 24 DE FEVEREIR O DE 2025 

 

ESTADO DO CEARÁ –MUNICIPIO DE CANINDE - EXTRATO DO PRIMEIRO ADITIVO REFERENTE AO CONTRATO Nº 20230202001 . 

DERIVADO DA CONTRATAÇÃO DIRETA Nº 2022151252. OBJETO DO CONTRATO: CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DE 

SISTEMA DE GESTAO DA INFORMAÇÃO COM LICENÇA ANUAL, PERIODO 12 (DOZE) MESES, PARA OTIMIZAÇÃO DOS PROCESSOS DE 

TRABALHO, COMUNICAÇÃO INTEGRADA DA ADMINISTRAÇÃO, EM ATENDIMENTO A LEI FEDERAL Nº 13.709/2018 (LGPD) E Nº 

14.129/2021, QUE DISPOE SOBRE PRINCIPIOS, REGRAS E INSTRUMENTO S PARA O AUMENTO DA EFICIENCIA DA ADMINISTRAÇÃO 

PUBLICA, ESPECIALMENTE POR MEIO DA DESBUROCRATIZAÇÃO, DA INOVAÇÃO, DA TRANSFORMAÇÃO DIGITAL E DA PARTICIPAÇÃO 

DO CIDADÃO PARA A PREFEITURA MUNICIPAL DE CANINDE -CE; OBJETO DO ADITIVO: PRORROGAÇÃO DE PRAZO POR IGUAL  



PÁG. 09 - DIÁRIO OFICIAL DO MUNICÍPIO Quinta-feira, 22 de Fevereiro de 2024 - Nº 714

INSTITUTO DE PREVIDÊNCIA 

PERIODO, A CONTAR DE 10 DE FEVEREIRO DE 2024 A 10 DE FEVEREIRO",714,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2302800/2024-02-22/d3fd900ba721d219c8c3ad5b3b94ddde63b4b840.txt
12,1501402,2024-02-28,2024-02-29T00:34:34.324331,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1501402/2024-02-28/47bc60c7f418cebca8575252a2f68d7eab5bb8f2.pdf,Belém,PA,"dispõe 
sobre o Sistema Único de Segurança Pública (SUSP) e cria a Política Nacional de 
Segurança Pública e Defesa Social (PNSPDS), em especial ao § 5º do Art. 22;

Considerando o disposto na Lei Federal nº 13.756, de 12/12/2018 que dispõe 
sobre o Fundo Nacional de Segurança Pública (FNSP), em especial ao Art. 9º, I;

Considerando o Decreto Federal nº 10.822 de 28/09/2021 que institui o Plano 
Nacional de Segurança Pública e Defesa Social 2021-2030;

Considerando o disposto na Lei Federal nº 14.129, de 29/03/2021 que dispõe 
sobre princípios, regras e instrumentos para o aumento da eficiência da administração 
pública, especialmente por meio da desburocratização, da inovação, da transformação 
digital e da participação do cidadão, em especial ao § 2º do Art. 2º;

R E S O L V E :
Art. 1º - AUTORIZAR a elaboração do Plano de Conversão Digital da Guarda 

Municipal de Belém - PCDigital/GMB, e do Plano Diretor de Tecnologia da Informação 
- PDTIC/GMB, e instituir o grupo de trabalho para a",14898,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1501402/2024-02-28/47bc60c7f418cebca8575252a2f68d7eab5bb8f2.txt
13,3525904,2024-03-13,2024-03-14T03:24:32.434548,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3525904/2024-03-13/39ab7f3bc5bc51d8a3ba4e19512ba0cad94c3ccd.pdf,Jundiaí,SP,"prazos para elaboração e revisão do Plano de 
Contratações Anual, no âmbito da Administração Direta do Município de 
Jundiaí, regulamentado no Decreto nº 33.221, de 29 de agosto de 2023.
 
SIMONE ZANOTELLO DE OLIVEIRA, Gestora da Unidade de Gestão 
de Administração e Gestão de Pessoas do Município de Jundiaí, Estado 
de São Paulo, no uso de suas atribuições legais, face ao que consta do 
Processo Administrativo PMJ SEI PMJ.0023374/2023 e tendo em vista 
as disposições constantes na Lei Federal n° 14.129, de 29 de março de 
2021, Lei Federal nº 14.133, de 1º de abril de 2021 e Decreto Municipal 
n° 33.221, de 29 de agosto 2023, RESOLVE:
 
 
Art. 1º. Até 15 de maio de cada ano, a Unidade Requisitante deverá 
preencher o documento para formalização de demanda, previsto no art. 
7º do Decreto Municipal nº 33.221, de 29 de agosto de 2023.
 
Art. 2º. Até 15 de junho de cada ano, setor de contratações concluirá a 
consolidação do plano de contratações anual, em conformidade com o 
disposto no art.",5426,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3525904/2024-03-13/39ab7f3bc5bc51d8a3ba4e19512ba0cad94c3ccd.txt
14,3304557,2024-03-13,2024-03-14T00:54:27.552377,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304557/2024-03-13/8e690f3ca6071c8f24330d9f860b3c42e94401ad.pdf,Rio de Janeiro,RJ,"Autenticação: 8f76b77b



Diário Oicial do Município do Rio de Janeiro 
D.O.RIO

Ano XXXVII • No 244 • Rio de Janeiro Quarta-feira, 13 de Março de 202417

CONSIDERANDO a Lei Federal nº 14.129, de 29 de março de 2021, que dispõe sobre os princípios, regras e ins-
trumentos para o aumento da eiciência da administração pública, especialmente por meio da desburocratização, 
da inovação, da transformação digital e da participação do cidadão;

CONSIDERANDO o Decreto Rio Nº 53.909, de 31 de janeiro de 2024, que dispõe sobre as competências da 
Subsecretaria de Transformação Digital, da Secretaria Municipal da Casa Civil - CASA CIVIL, dentre outras;

RESOLVE:
Art. 1º Fica constituído Grupo de Trabalho para elaborar, no prazo de 60 dias, proposta de regulamentação da 
Lei Federal nº 14.063/2020 e da Lei Federal nº 14.129/2021 no âmbito do Município do Rio de Janeiro.

Art. 2º Ficam designados para compor o Grupo de Trabalho ora constituído, os servidores abaixo relacionados, 
sob a coordenação do primeiro:",,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304557/2024-03-13/8e690f3ca6071c8f24330d9f860b3c42e94401ad.txt
15,1501402,2024-03-14,2024-03-15T01:29:07.743645,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1501402/2024-03-14/a00a01de5cd283f5827010e222863950d7129149.pdf,Belém,PA,"dispõe so-
bre o Sistema Único de Segurança Pública (Susp) e cria a Política Nacional de Segu-
rança Pública e Defesa Social (PNSPDS), em especial ao § 5º do Art. 22;

Considerando o disposto na Lei Federal nº 13.756, de 12/12/2018 que dispõe so-
bre o Fundo Nacional de Segurança Pública (FNSP), em especial ao Art. 9º, I;

Considerando o Decreto Federal nº 10.822 de 28/09/2021 que institui o Plano 
Nacional de Segurança Pública e Defesa Social 2021-2030;

Considerando o disposto na Lei Federal nº 14.129, de 29/03/2021 que dispõe so-
bre princípios, regras e instrumentos para o aumento da eficiência da administração 
pública, especialmente por meio da desburocratização, da inovação, da transformação 
digital e da participação do cidadão, em especial ao § 2º do Art. 2º;

R E S O L V E :
Art. 1º - AUTORIZAR a elaboração do Plano de Conversão Digital da Guarda 

Municipal de Belém - PCDigital/GMB, e do Plano Diretor de Tecnologia da Informa-
ção - PDTIC/GMB, e instituir o grupo de trabalho para",14907,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/1501402/2024-03-14/a00a01de5cd283f5827010e222863950d7129149.txt
16,3531308,2024-03-19,2024-03-20T04:11:00.221755,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3531308/2024-03-19/3be76cc0bbb5f96c29e295e0e261ce3aaf790569.pdf,Monte Alto,SP,"que 
lhe confere o artigo 87, inciso XI, da Lei Orgânica do Município, e, 

 
 
DECRETA: 
 
 

CAPITULO I 
Disposições Gerais 

 
Art. 1º. Ficam adotados os princípios, regras e 

instrumentos para o aumento da eficiência da Administração Pública, 
especialmente por meio da desburocratização, da inovação, da 
transformação digital e da participação do cidadão, previstos na Lei Federal 
nº 14.129, de 29 de março de 2021, no âmbito dos órgãos e entidades do 
Poder Executivo do Município de Monte Alto. 
 

Parágrafo único. Na aplicação deste decreto deverá ser 
observado o disposto nas Leis Federais nº 14.129, de 29 de março de 2021, 
12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), 13.460, 
de 26 de junho de 2017, 13.709, de 14 de agosto de 2018 (Lei Geral de 
Proteção de Dados Pessoais), e 5.172, de 25 de outubro de 1966 (Código 
Tributário Nacional) e demais legislações pertinentes. 
 
   Art. 2º. Este decreto aplica-se: 
 
I – aos órgãos da Administração Pública direta Municipal",1566,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3531308/2024-03-19/3be76cc0bbb5f96c29e295e0e261ce3aaf790569.txt
17,2704302,2024-03-19,2024-03-19T06:41:04.763003,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2704302/2024-03-19/a50a4ccb01b3d9aed19a0c0517c36cd3e4415905.pdf,Maceió,AL,"pública. 5.1 Disposições gerais, servidores públicos. 

  

NOÇÕES DE INFORMÁTICA: 1 Noções do Sistema Operacional Windows (10 e 11). 2 MSOffice M365 (Word, Excel, Power Point, One Drive, 

Sharepoint e Teams). 3 Conceitos gerais de segurança da informação: proteção contra vírus e outras formas de softwares ou ações intrusivas. 4 

Dados: conceitos, atributos, métricas, transformação de dados. 5 Ciência de Dados: governança da informação. 6 Lei nº 13.709/2018, e suas 

atualizações. 7 Lei nº 14.129/2021. 8 Lei nº 12.527/2011. 

  

ATUALIDADES (SOMENTE PARA A PROVA DISCURSIVA): 1 Tópicos relevantes e atuais de diversas áreas, tais como segurança, 

transportes, política, economia, sociedade, educação, saúde, cultura, tecnologia, energia, relações internacionais, desenvolvimento sustentável e 

ecologia. 

  

CONHECIMENTOS ESPECÍFICOS 

CARGO 1: ANALISTA ADMINISTRATIVO 
ADMINISTRAÇÃO GERAL E PÚBLICA: 1 Evolução da administração. 1.1 Principais abordagens da administração (clássica até contingencial)",6888,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2704302/2024-03-19/a50a4ccb01b3d9aed19a0c0517c36cd3e4415905.txt
18,3534401,2024-03-20,2024-03-22T05:43:02.211229,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3534401/2024-03-20/46c12abd667416454cb518be33a6366db253ff3c.pdf,Osasco,SP,"         2681

14  SECRETARIA DE ASSISTÊNCIA SOCIAL
14.008  DEPARTAMENTO DE PROTEÇÃO SOCIAL ESPECIAL
14.008.08.242.0047.2.117 Manutenção e Ampliação de Políticas de Inclusão para as Pessoas com Deficiência

4.4.50.52 EQUIPAMENTOS E MATERIAL PERMANENTE 01.110.0000 382.422,23                    2686

14  SECRETARIA DE ASSISTÊNCIA SOCIAL
14.008  DEPARTAMENTO DE PROTEÇÃO SOCIAL ESPECIAL
14.008.08.243.0051.2.076 Implantação de Novos Serviços e Políticas para a Criança e o Adolescente

DECRETO N.º 14.129, DE 20 DE MARÇO DE 2024

""Dispõe sobre abertura de Crédito Adicional Suplementar ao orçamento vigente e dá outras providências."" 

ROGÉRIO LINS, Prefeito do Município de Osasco,  usando das atribuições  que  lhe são conferidas por lei,

       Art. 1º  Fica aberto um crédito adicional suplementar ao orçamento vigente, na importância de R$ 7.377.025,48 (sete milhões, trezentos e 
setenta e sete mil, vinte e cinco reais e quarenta e oito centavos), de acordo com o inc. I do § 1º do Art. 4º da Lei",2611,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3534401/2024-03-20/46c12abd667416454cb518be33a6366db253ff3c.txt
19,3557006,2024-03-22,2024-03-23T06:09:05.703672,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3557006/2024-03-22/635f3da95ea48ff43c0f6b33994d9d77bd9f4821.pdf,Votorantim,SP,"reprodução, em qualquer meio, realizada de acordo com o disposto neste 
decreto, terão o mesmo valor probatório do documento original, para todos os fins de direito, inclusive para 
atender ao poder fiscalizatório do Estado. 

Seção V 
Da Digitalização de Documentos e Processos 

Art. 8°. A digitalização de documentos para a inserção no SEI/Votorantim observará as disposições da Lei 
federal nº 12.682, de 9 de julho de 2012, da Lei federal nº 13.460, de 26 de junho de 2017 e da Lei federal nº 
14.129, de 29 de março de 2021. 
§ 1º - A digitalização de documentos recebidos ou produzidos no âmbito da Administração Pública Municipal 
será acompanhada da conferência da integridade do documento. 
§  2º - A conferência da integridade a que se refere o § 1º deste artigo deverá registrar se houve exibição de 
documento original, de cópia autenticada por serviços notariais e de registro, de cópia autenticada 
administrativamente ou de cópia simples. 
§ 3º - Na digitalização de documentos, observar-se-á",1373,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3557006/2024-03-22/635f3da95ea48ff43c0f6b33994d9d77bd9f4821.txt
