,territory_id,date,scraped_at,url,territory_name,state_code,excerpts,edition,is_extra_edition,txt_url,busca,no_blankspaces
29,3525904,2021-10-08,2022-05-10T05:52:24.302858,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3525904/2021-10-08/25a8c5bbf19e1462b15b3923e1321a25bb34a2e2.pdf,Jundiaí,SP,"infraestrutura para isso e um projeto de lei como este proposto aqui pode ser o ponto crucial para que esse tipo eficaz de abertura de dados ocorra. a caminhada para iniciativas legislativas que incentivem abertura de dados e transparencia ativa nas diferentes esferas governamentais tem ganhado forca no brasil. pode-se dizer que tudo foi iniciado em ambito federal em 2011, com a lei de acesso a informacao, e em seguida em 2016 com o decreto no 8.777 e, mais recentemente, com a lei no 14.129/2021, para a institucionalizacao de governo digital. estados e municipios tambem seguiram o exemplo federal, como foi o caso do estado do rio grande do sul e seu decreto executivo no 53.523/2017 para dados abertos; o estado de alagoas seguiu o fluxo em 2019. em nivel municipal, florianopolis e belo horizonte instituiram seus respectivos portais de dados abertos municipais. o tema, de fato, vem ganhando relevancia, mas ainda ha muito a se caminhar. importante ressaltar que dados",4978,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3525904/2021-10-08/25a8c5bbf19e1462b15b3923e1321a25bb34a2e2.txt,"""14.129""","infraestruturaparaissoeumprojetodeleicomoestepropostoaquipodeseropontocrucialparaqueessetipoeficazdeaberturadedadosocorra.acaminhadaparainiciativaslegislativasqueincentivemaberturadedadosetransparenciaativanasdiferentesesferasgovernamentaistemganhadoforcanobrasil.pode-sedizerquetudofoiiniciadoemambitofederalem2011,comaleideacessoainformacao,eemseguidaem2016comodecretono8.777e,maisrecentemente,comaleino14.129/2021,paraainstitucionalizacaodegovernodigital.estadosemunicipiostambemseguiramoexemplofederal,comofoiocasodoestadodoriograndedosuleseudecretoexecutivono53.523/2017paradadosabertos;oestadodealagoasseguiuofluxoem2019.emnivelmunicipal,florianopolisebelohorizonteinstituiramseusrespectivosportaisdedadosabertosmunicipais.otema,defato,vemganhandorelevancia,masaindahamuitoasecaminhar.importanteressaltarquedados"
30,2507507,2021-10-29,2021-10-30T08:30:36.710597,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-10-29/c87973ec796be70b95d1131e3fcf244a4b1df65d.pdf,João Pessoa,PB,"municipal de financas (sefin) e da secretaria da receita municipal (serem), operando-se a repristinacao expressa da lei no 11.133, de 19 de setembro de 2007. o prefeito de municipio de joao pessoa, estado da paraiba, no uso da atribuicao que lhe confere o art. 60, v, da lei organica do municipio de joao pessoa, edita a seguinte medida provisoria com forca de lei: art. 1o ficam revogados os artigos 1o a 8o da medida provisoria n. 02, de 1o de janeiro de 2021, convertida na lei municipal n.o 14.129/2021. art. 2o opera-se a repristinacao expressa da lei n.o 11.133/2007, que alterou a lei n.o 10.429/2005, ficando reestabelecidas as estruturas administrativas da secretaria municipal de financas (sefin) e da secretaria da receita municipal (serem). art. 3o ficam mantidos todos os atos administrativos, contratos, operacoes orcamentarias e despesas executadas pela secretaria municipal da fazenda - semfaz, sob a egide da mp n.o 02/2021, por forca da regra de direito intertemporal tempus regit",,True,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-10-29/c87973ec796be70b95d1131e3fcf244a4b1df65d.txt,"""14.129""","municipaldefinancas(sefin)edasecretariadareceitamunicipal(serem),operando-searepristinacaoexpressadaleino11.133,de19desetembrode2007.oprefeitodemunicipiodejoaopessoa,estadodaparaiba,nousodaatribuicaoquelheconfereoart.60,v,daleiorganicadomunicipiodejoaopessoa,editaaseguintemedidaprovisoriacomforcadelei:art.1oficamrevogadososartigos1oa8odamedidaprovisorian.02,de1odejaneirode2021,convertidanaleimunicipaln.o14.129/2021.art.2oopera-searepristinacaoexpressadalein.o11.133/2007,quealteroualein.o10.429/2005,ficandoreestabelecidasasestruturasadministrativasdasecretariamunicipaldefinancas(sefin)edasecretariadareceitamunicipal(serem).art.3oficammantidostodososatosadministrativos,contratos,operacoesorcamentariasedespesasexecutadaspelasecretariamunicipaldafazenda-semfaz,sobaegidedampn.o02/2021,porforcadaregradedireitointertemporaltempusregit"
31,2112803,2021-11-10,2023-06-22T01:48:00.379291,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2112803/2021-11-10/bfa1fc1a10d52094ae92616eb0f08d0feaa48735.pdf,Viana,MA,"inst. sinapi un 25,00 211,36 r$ 5.284,00 14.126 94499 registro de gaveta bruto, latao, roscavel, 2 1/2, instalado em reservacao de agua fornec. e inst. sinapi un 30,00 177,58 r$ 5.327,40 14.127 94497 registro de gaveta bruto, latao, roscavel, 1 1/2, instalado em reservacao de agua fornec. e inst. sinapi un 30,00 74,74 r$ 2.242,20 14.128 94496 registro de gaveta bruto, latao, roscavel, 1 1/4, instalado em reservacao de agua fornec. e inst. sinapi un 30,00 63,52 r$ 1.905,60 14.129 94495 registro de gaveta bruto, latao, roscavel, 1, instalado em reservacao de agua de edificacao que possua reservatorio de fibra/fibrocimento fornec. e inst. sinapi un 25,00 51,66 r$ 1.291,50 14.130 89349 registro de pressao bruto, latao, roscavel, 1/2"", fornec. e inst. em ramal de agua sinapi un 50,00 18,71 r$ 935,50 14.131 89351 registro de pressao bruto, roscavel, 3/4"", fornec. e inst. em ramal de agua sinapi un 40,00 21,29 r$ 851,60 14.132 89352 registro de gaveta bruto, latao",254,,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2112803/2021-11-10/bfa1fc1a10d52094ae92616eb0f08d0feaa48735.txt,"""14.129""","inst.sinapiun25,00211,36r$5.284,0014.12694499registrodegavetabruto,latao,roscavel,21/2,instaladoemreservacaodeaguafornec.einst.sinapiun30,00177,58r$5.327,4014.12794497registrodegavetabruto,latao,roscavel,11/2,instaladoemreservacaodeaguafornec.einst.sinapiun30,0074,74r$2.242,2014.12894496registrodegavetabruto,latao,roscavel,11/4,instaladoemreservacaodeaguafornec.einst.sinapiun30,0063,52r$1.905,6014.12994495registrodegavetabruto,latao,roscavel,1,instaladoemreservacaodeaguadeedificacaoquepossuareservatoriodefibra/fibrocimentofornec.einst.sinapiun25,0051,66r$1.291,5014.13089349registrodepressaobruto,latao,roscavel,1/2"",fornec.einst.emramaldeaguasinapiun50,0018,71r$935,5014.13189351registrodepressaobruto,roscavel,3/4"",fornec.einst.emramaldeaguasinapiun40,0021,29r$851,6014.13289352registrodegavetabruto,latao"
32,3519600,2021-11-16,2022-12-22T21:12:33.929383,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3519600/2021-11-16/df90c2c8c8c8fb87f66e7980440080302b5ab3ec.pdf,Ibitinga,SP,"ibitinga, usando das atribuicoes que lhe sao conferidas por lei, resolve: exonerar, a partir desta data, o sr. eduardo lopes seino, rg no 46.654.192-2, do cargo de secretario de turismo, comercio e industria, nomeado atraves da portaria no 13.858, de 04/01/2021. cristina maria kalil arantes prefeita municipal registrada e publicada na secretaria de administracao da p. m., em 16 de novembro de 2021. aline costa vizotto coordenadora de expediente, protocolo e arquivo portaria no 14.129, de 16 de novembro de 2021 a prefeita municipal da estancia turistica de ibitinga, usando das atribuicoes que lhe sao conferidas por lei, resolve: exonerar, a partir desta data, a sra. fernanda marcadoni, rg no 44.599.892-1, do cargo de chefe da divisao de empreendedorismo, nomeado atraves da portaria no 13.967, de 19/05/2021. cristina maria kalil arantes prefeita municipal registrada e publicada na secretaria de administracao da p. m., em 16 de novembro de 2021. aline costa",650,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3519600/2021-11-16/df90c2c8c8c8fb87f66e7980440080302b5ab3ec.txt,"""14.129""","ibitinga,usandodasatribuicoesquelhesaoconferidasporlei,resolve:exonerar,apartirdestadata,osr.eduardolopesseino,rgno46.654.192-2,docargodesecretariodeturismo,comercioeindustria,nomeadoatravesdaportariano13.858,de04/01/2021.cristinamariakalilarantesprefeitamunicipalregistradaepublicadanasecretariadeadministracaodap.m.,em16denovembrode2021.alinecostavizottocoordenadoradeexpediente,protocoloearquivoportariano14.129,de16denovembrode2021aprefeitamunicipaldaestanciaturisticadeibitinga,usandodasatribuicoesquelhesaoconferidasporlei,resolve:exonerar,apartirdestadata,asra.fernandamarcadoni,rgno44.599.892-1,docargodechefedadivisaodeempreendedorismo,nomeadoatravesdaportariano13.967,de19/05/2021.cristinamariakalilarantesprefeitamunicipalregistradaepublicadanasecretariadeadministracaodap.m.,em16denovembrode2021.alinecosta"
33,3303302,2021-11-17,2024-01-16T18:54:23.851575,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3303302/2021-11-17/b8a43026b47d46d0e7005b5aeffb168bd8238c87.pdf,Niterói,RJ,"novembro de 2011 e lei municipal no 3.084, de maio de 2014) e na lei geral de protecao de dados (lgpd, lei federal no 13.709, de agosto de 2018); v- ter suas informacoes pessoais protegidas e mantidas em privacidade, nos termos da lei geral de protecao de dados (lgpd, lei federal no 13.709, de agosto de 2018); vi- anonimato nos registros de reclamacoes e denuncias nos canais de ouvidoria; vii- obter servicos digitais pela internet, nos termos da lei do governo digital (lei federal no 14.129, de marco de 2021); art. 7o sao deveres do cidadao: i - utilizar adequadamente os servicos, procedendo com cortesia e boa-fe; ii - fornecer as informacoes solicitadas para obter o servico; iii - colaborar para a adequada prestacao do servico; e iv - preservar as condicoes dos postos de atendimento onde sao prestados os servicos publicos. capitulo iii da carta de servicos e do portal de servicos ao cidadao art. 8o a carta de servicos ao cidadao informa sobre os servicos prestados",,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3303302/2021-11-17/b8a43026b47d46d0e7005b5aeffb168bd8238c87.txt,"""14.129""","novembrode2011eleimunicipalno3.084,demaiode2014)enaleigeraldeprotecaodedados(lgpd,leifederalno13.709,deagostode2018);v-tersuasinformacoespessoaisprotegidasemantidasemprivacidade,nostermosdaleigeraldeprotecaodedados(lgpd,leifederalno13.709,deagostode2018);vi-anonimatonosregistrosdereclamacoesedenunciasnoscanaisdeouvidoria;vii-obterservicosdigitaispelainternet,nostermosdaleidogovernodigital(leifederalno14.129,demarcode2021);art.7osaodeveresdocidadao:i-utilizaradequadamenteosservicos,procedendocomcortesiaeboa-fe;ii-fornecerasinformacoessolicitadasparaobteroservico;iii-colaborarparaaadequadaprestacaodoservico;eiv-preservarascondicoesdospostosdeatendimentoondesaoprestadososservicospublicos.capituloiiidacartadeservicosedoportaldeservicosaocidadaoart.8oacartadeservicosaocidadaoinformasobreosservicosprestados"
34,2507507,2021-11-23,2021-11-24T08:33:23.855955,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-11-23/19d6462dcb691a8a7940fbcafb2860c324d0238a.pdf,João Pessoa,PB,"alves de souza vaulene de lima rodrigues kaio marcio ferreira costa caroline ferreira agra semanario oficial * ndeg especial * pag. 003/008joao pessoa, 23 de novembro de 2021 pag. 004/008 * ndeg especial * semanario oficialjoao pessoa, 23 de novembro de 2021 portaria no. 2895 em, 16 de novembro de 2021 o prefeito do municipio de joao pessoa, no uso das atribuicoes previstas no art. 60, inciso v e art. 76, inciso ii, letra c, da lei organica para o municipio de joao pessoa e lei 14.129/2021. resolve: i - nomear felipe matos leitao, para exercer o cargo, simbolo smn-1 de secretario de desenvolvimento social. ii - esta portaria entra em vigor a partir desta data. portaria no. 2896 em, 22 de novembro de 2021 o prefeito do municipio de joao pessoa, no uso das atribuicoes previstas no art. 60, inciso v e art. 76, inciso ii, letra c, da lei organica para o municipio de joao pessoa e lei 10.429/2005, e modificacoes posteriores, e tendo em vista o que consta do processo no 2021/119565",,True,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-11-23/19d6462dcb691a8a7940fbcafb2860c324d0238a.txt,"""14.129""","alvesdesouzavaulenedelimarodrigueskaiomarcioferreiracostacarolineferreiraagrasemanariooficial*ndegespecial*pag.003/008joaopessoa,23denovembrode2021pag.004/008*ndegespecial*semanariooficialjoaopessoa,23denovembrode2021portariano.2895em,16denovembrode2021oprefeitodomunicipiodejoaopessoa,nousodasatribuicoesprevistasnoart.60,incisoveart.76,incisoii,letrac,daleiorganicaparaomunicipiodejoaopessoaelei14.129/2021.resolve:i-nomearfelipematosleitao,paraexercerocargo,simbolosmn-1desecretariodedesenvolvimentosocial.ii-estaportariaentraemvigorapartirdestadata.portariano.2896em,22denovembrode2021oprefeitodomunicipiodejoaopessoa,nousodasatribuicoesprevistasnoart.60,incisoveart.76,incisoii,letrac,daleiorganicaparaomunicipiodejoaopessoaelei10.429/2005,emodificacoesposteriores,etendoemvistaoqueconstadoprocessono2021/119565"
35,3303302,2021-12-18,2024-01-16T18:54:49.704118,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3303302/2021-12-18/b487636ca1366840b88abf6d55d9ad3b9865cdaa.pdf,Niterói,RJ,"objeto: permissao de uso de imovel de propriedade do municipio, situado na avenida visconde do rio branco, s/n, canteiro central entre a as ruas marques de caxias e saldanha marinho, centro, niteroi/rj, pelo prazo de 12 meses, contados da data de assinatura do termo. prazo: 12 (doze) meses. valor: r$35.247,97 (trinta e cinco mil, duzentos e quarenta e sete reais e noventa e sete centavos) mensais. fundamento: lei no 8.666, de 21 de junho de 1993; lei municipal 925/91; decreto municipal no 14.129/21 e demais legislacoes pagina 10 correlatas, bem como o processo administrativo no: 030027633/2019. data da assinatura: 10 de novembro 2021 extrato smf no 25/2021 instrumento: contrato smf no 09/2021. partes: o municipio de niteroi por meio da secretaria municipal de fazenda e a empresa anceco comercio e servicos de engenharia ltda, cnpj 38.015.378/0001-31. objeto: aquisicao e instalacao de aparelhos de ar condicionado nas dependencias da secretaria municipal de fazenda.",,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3303302/2021-12-18/b487636ca1366840b88abf6d55d9ad3b9865cdaa.txt,"""14.129""","objeto:permissaodeusodeimoveldepropriedadedomunicipio,situadonaavenidaviscondedoriobranco,s/n,canteirocentralentreaasruasmarquesdecaxiasesaldanhamarinho,centro,niteroi/rj,peloprazode12meses,contadosdadatadeassinaturadotermo.prazo:12(doze)meses.valor:r$35.247,97(trintaecincomil,duzentosequarentaesetereaisenoventaesetecentavos)mensais.fundamento:leino8.666,de21dejunhode1993;leimunicipal925/91;decretomunicipalno14.129/21edemaislegislacoespagina10correlatas,bemcomooprocessoadministrativono:030027633/2019.datadaassinatura:10denovembro2021extratosmfno25/2021instrumento:contratosmfno09/2021.partes:omunicipiodeniteroipormeiodasecretariamunicipaldefazendaeaempresaancecocomercioeservicosdeengenharialtda,cnpj38.015.378/0001-31.objeto:aquisicaoeinstalacaodeaparelhosdearcondicionadonasdependenciasdasecretariamunicipaldefazenda."
36,2507507,2021-12-22,2021-12-23T08:36:53.675159,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-12-22/e5f812601a1b65d3eb0fbd06e978bd45b7c9ce39.pdf,João Pessoa,PB,"sua publicacao. art. 5o revogam-se as disposicoes em contrario paco do gabinete da prefeitura municipal de joao pessoa-pb, em 22 de dezembro de 2016. autoria: executivo municipal lei ordinaria no 14.378, de 22 de dezembro de 2021. altera a lei no 10.429/2005, lei no 14.129/2021 e a medida provisoria no 13/2021 que dispoe sobre estrutura administrativa e organizacional da prefeitura municipal de joao pessoa /pb. o prefeito do municipio de joao pessoa, estado da paraiba, faco saber que a camara municipal aprovou e eu sanciono a seguinte lei: art. 1o. o quadro de pessoal dos orgaos da administracao direta, indireta e fundacional da prefeitura municipal de joao pessoa, constantes nas leis no 10.429/05, lei no 14.129/2021 e medida provisoria no 13/2021, ficam alterados nos termos dos anexos que integram esta lei. art. 2o. todos os cargos referidos nesta lei sao de provimento em comissao, de livre nomeacao e exoneracao, pelo chefe do poder executivo municipal. art. 3o. em face da lei",,True,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2507507/2021-12-22/e5f812601a1b65d3eb0fbd06e978bd45b7c9ce39.txt,"""14.129""","suapublicacao.art.5orevogam-seasdisposicoesemcontrariopacodogabinetedaprefeituramunicipaldejoaopessoa-pb,em22dedezembrode2016.autoria:executivomunicipalleiordinariano14.378,de22dedezembrode2021.alteraaleino10.429/2005,leino14.129/2021eamedidaprovisoriano13/2021quedispoesobreestruturaadministrativaeorganizacionaldaprefeituramunicipaldejoaopessoa/pb.oprefeitodomunicipiodejoaopessoa,estadodaparaiba,facosaberqueacamaramunicipalaprovoueeusancionoaseguintelei:art.1o.oquadrodepessoaldosorgaosdaadministracaodireta,indiretaefundacionaldaprefeituramunicipaldejoaopessoa,constantesnasleisno10.429/05,leino14.129/2021emedidaprovisoriano13/2021,ficamalteradosnostermosdosanexosqueintegramestalei.art.2o.todososcargosreferidosnestaleisaodeprovimentoemcomissao,delivrenomeacaoeexoneracao,pelochefedopoderexecutivomunicipal.art.3o.emfacedalei"
37,3502507,2021-12-23,2023-10-28T01:55:24.369824,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-23/c463715a12e32ee8629e12af12e0d0b84a85bd46.pdf,Aparecida,SP,"para emissao de certidoes e recolhimento de impostos no ambito municipal, concedendo acesso universal a populacao, e da outras providencias considerando a lei federal no 14.129, de 29 de marco de 2021, que dispoe sobre principios, regras e instrumentos para o governo digital e para o aumento da eficiencia publica; considerando a lei municipal no 4.116/2.017, de 29 de dezembro de 2017, e alteracoes, que dispoe sobre o codigo tributario municipal. luiz carlos de siqueira, prefeito municipal da estancia turistico-religiosa de aparecida/sp, no uso das atribuicoes legais, decreta: art 1o - a fins de aumentar a eficiencia da administracao publica, especialmente por meio da desburocratizacao, da inovacao, da transformacao digital agindo com maior transparencia e probidade perante o cidadao, ainda, em respeito a lei federal no 14.129, de 29 de marco de 2021, no ambito do municipio de aparecida, ficam autorizados a emissao, consulta e geracao de boletos de debitos, lancamento e retirada de boleto para",78,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-23/c463715a12e32ee8629e12af12e0d0b84a85bd46.txt,"""14.129""","paraemissaodecertidoeserecolhimentodeimpostosnoambitomunicipal,concedendoacessouniversalapopulacao,edaoutrasprovidenciasconsiderandoaleifederalno14.129,de29demarcode2021,quedispoesobreprincipios,regraseinstrumentosparaogovernodigitaleparaoaumentodaeficienciapublica;considerandoaleimunicipalno4.116/2.017,de29dedezembrode2017,ealteracoes,quedispoesobreocodigotributariomunicipal.luizcarlosdesiqueira,prefeitomunicipaldaestanciaturistico-religiosadeaparecida/sp,nousodasatribuicoeslegais,decreta:art1o-afinsdeaumentaraeficienciadaadministracaopublica,especialmentepormeiodadesburocratizacao,dainovacao,datransformacaodigitalagindocommaiortransparenciaeprobidadeperanteocidadao,ainda,emrespeitoaleifederalno14.129,de29demarcode2021,noambitodomunicipiodeaparecida,ficamautorizadosaemissao,consultaegeracaodeboletosdedebitos,lancamentoeretiradadeboletopara"
38,3502507,2021-12-30,2023-10-28T01:55:27.402632,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-30/5eba6f397167d004a7ba0e67bd202cc65893a665.pdf,Aparecida,SP,"comandos da lei federal no 14.129, de 29 de marco lei no 4391 ementa dispoe sobre principios, regras e instrumentos para o governo digital e para o aumento da eficiencia publica no ambito do municipio de aparecida, e incorpora os comandos da lei federal no 14.129, de 29 de marco de 2021 a legislacao municipal luiz carlos de siqueira, prefeito municipal da estancia turistico religiosa de aparecida, no uso de suas atribuicoes legais, faz saber, que a camara municipal aprovou e eu sanciono e promulgo a presente lei: capitulo i disposicoes gerais art 1o - ficam adotados os principios, regras e instrumentos para o aumento da eficiencia da administracao publica, especialmente por meio da desburocratizacao, da inovacao, da transformacao digital e da participacao do cidadao, previstos na lei federal no 14.129, de 29 de marco de 2021, no ambito do municipio de aparecida. paragrafo unico - na aplicacao desta lei devera ser observado o disposto nas leis federais no 14.129, de 29 de marco de 2021, 12",81,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-30/5eba6f397167d004a7ba0e67bd202cc65893a665.txt,"""14.129""","comandosdaleifederalno14.129,de29demarcoleino4391ementadispoesobreprincipios,regraseinstrumentosparaogovernodigitaleparaoaumentodaeficienciapublicanoambitodomunicipiodeaparecida,eincorporaoscomandosdaleifederalno14.129,de29demarcode2021alegislacaomunicipalluizcarlosdesiqueira,prefeitomunicipaldaestanciaturisticoreligiosadeaparecida,nousodesuasatribuicoeslegais,fazsaber,queacamaramunicipalaprovoueeusancionoepromulgoapresentelei:capituloidisposicoesgeraisart1o-ficamadotadososprincipios,regraseinstrumentosparaoaumentodaeficienciadaadministracaopublica,especialmentepormeiodadesburocratizacao,dainovacao,datransformacaodigitaledaparticipacaodocidadao,previstosnaleifederalno14.129,de29demarcode2021,noambitodomunicipiodeaparecida.paragrafounico-naaplicacaodestaleideveraserobservadoodispostonasleisfederaisno14.129,de29demarcode2021,12"
39,3502507,2021-12-30,2023-10-28T01:55:27.402632,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-30/5eba6f397167d004a7ba0e67bd202cc65893a665.pdf,Aparecida,SP,"baixa renda ou residente em areas rurais e isoladas, sem prejuizo do direito do cidadao a atendimento presencial. paragrafo unico - o acesso a prestacao digital dos servicos publicos sera realizado, preferencialmente, por meio do autosservico. art 15 - a administracao publica municipal observara, de maneira integrada, a consolidacao da estrategia nacional de governo digital, editada pelo poder executivo federal, que observara os principios e as diretrizes de que trata o art. 3o da lei federal no 14.129/2021. art 16 - o poder executivo municipal podera editar estrategia de governo digital, no ambito de sua competencia, buscando a sua compatibilizacao com a estrategia federal. secao iii das redes de conhecimento art 17 - o poder executivo municipal podera criar redes de conhecimento, com o objetivo de: i - gerar, compartilhar e disseminar conhecimento e experiencias; ii - formular propostas de padroes, politicas, guias e manuais; iii - discutir sobre os desafios enfrentados e as possibilidades",81,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3502507/2021-12-30/5eba6f397167d004a7ba0e67bd202cc65893a665.txt,"""14.129""","baixarendaouresidenteemareasruraiseisoladas,semprejuizododireitodocidadaoaatendimentopresencial.paragrafounico-oacessoaprestacaodigitaldosservicospublicosserarealizado,preferencialmente,pormeiodoautosservico.art15-aadministracaopublicamunicipalobservara,demaneiraintegrada,aconsolidacaodaestrategianacionaldegovernodigital,editadapelopoderexecutivofederal,queobservaraosprincipioseasdiretrizesdequetrataoart.3odaleifederalno14.129/2021.art16-opoderexecutivomunicipalpoderaeditarestrategiadegovernodigital,noambitodesuacompetencia,buscandoasuacompatibilizacaocomaestrategiafederal.secaoiiidasredesdeconhecimentoart17-opoderexecutivomunicipalpoderacriarredesdeconhecimento,comoobjetivode:i-gerar,compartilharedisseminarconhecimentoeexperiencias;ii-formularpropostasdepadroes,politicas,guiasemanuais;iii-discutirsobreosdesafiosenfrentadoseaspossibilidades"
40,5300108,2021-12-30,2021-12-31T08:32:00.885666,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/5300108/2021-12-30/ca8f84711f63a2c06d1f600cc90317fa454e6b30.pdf,Brasília,DF, - - - - - - 45.425 - - - 17.937 i/piaggio aprilia srrace g - - - - 14.129 - - - - - - - - - - 17.938 i/piaggio aprilia sr g 17.339 - - - 13,,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/5300108/2021-12-30/ca8f84711f63a2c06d1f600cc90317fa454e6b30.txt,"""14.129""",------45.425---17.937i/piaggioapriliasrraceg----14.129----------17.938i/piaggioapriliasrg17.339---13
41,3302908,2022-01-12,2024-08-06T08:42:36.275238,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3302908/2022-01-12/0e6e2d3843e211b05196514c10e8b4399a7a521c.pdf,Miguel Pereira,RJ," ano xvi d.o 845 de 12 de janeiro de 2022 * edicao omitida do sitio eletronico da prefeitura de miguel pereira em razao de erro tecnico. a vigencia do efetivo ato fica condicionada a efetiva publicacao na forma da legislacao em vigor, em especial a lei no 12.682, de 09 de julho de 2012 e lei no 14.129, de 29 de marco de 2021. rua prefeito manoel guilherme barbosa, 375 - centro - miguel pereira - rj. - cep: 26.900-000 tel: (0xx24) 2483-9202- fax: (0xx24) 2484-4500 home-page:www.pmmp.rj.gov.br o 3o melhor clima do mundo! estado do rio de janeiro prefeitura municipal de miguel pereira decreto n.o6.233-a, de 12 de janeiro de 2022. o prefeito municipal de miguel pereira, usando das atribuicoes que lhe confere a legislacao em vigor, e o processo tce-rj 210.880-3/2017; processo administrativo no 9.807/2020; resolve: considerando que os efeitos da pandemia do covid-19 ainda tem seus efeitos negativos na prestacao de servicos publicos",845,True,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3302908/2022-01-12/0e6e2d3843e211b05196514c10e8b4399a7a521c.txt,"""14.129""","anoxvid.o845de12dejaneirode2022*edicaoomitidadositioeletronicodaprefeiturademiguelpereiraemrazaodeerrotecnico.avigenciadoefetivoatoficacondicionadaaefetivapublicacaonaformadalegislacaoemvigor,emespecialaleino12.682,de09dejulhode2012eleino14.129,de29demarcode2021.ruaprefeitomanoelguilhermebarbosa,375-centro-miguelpereira-rj.-cep:26.900-000tel:(0xx24)2483-9202-fax:(0xx24)2484-4500home-page:www.pmmp.rj.gov.bro3omelhorclimadomundo!estadodoriodejaneiroprefeituramunicipaldemiguelpereiradecreton.o6.233-a,de12dejaneirode2022.oprefeitomunicipaldemiguelpereira,usandodasatribuicoesquelheconferealegislacaoemvigor,eoprocessotce-rj210.880-3/2017;processoadministrativono9.807/2020;resolve:considerandoqueosefeitosdapandemiadocovid-19aindatemseusefeitosnegativosnaprestacaodeservicospublicos"
42,2611606,2022-01-15,2022-03-24T01:52:57.310500,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2611606/2022-01-15/0dca729b5b50db7394368246eeb31cec34e1b23b.pdf,Recife,PE,"conferem o art. 54, iv, da lei organica do municipio do recife, e com fundamento no art. 37, ix, da constituicao federal, no art. 63, ix, da lei organica do municipio do recife e no art. 2o, xii, xiv e xv, da lei municipal no 18.222, de 6 de marco de 2015; considerando o decreto municipal no 34.737, de 14 de julho de 2021, que delimita a estrategia e transformacao digital dos servicos publicos ofertados ao cidadao para simplificacao e melhoria da qualidade; considerando tambem a lei federal no 14.129, de 29 de marco de 2021, que estabelece como diretriz a melhoria da qualidade do servico publico atraves da utilizacao da tecnologia para tornar mais agil e eficiente o servico publico ao cidadao; considerando a necessidade de pessoal tecnico para dar continuidade, de forma urgente, as importantes acoes na area de tecnologia e melhoria de processos nas diversas areas da prefeitura do recife; considerando que a secretaria executiva de transformacao digital esta em conjunto com a secretaria",6,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2611606/2022-01-15/0dca729b5b50db7394368246eeb31cec34e1b23b.txt,"""14.129""","conferemoart.54,iv,daleiorganicadomunicipiodorecife,ecomfundamentonoart.37,ix,daconstituicaofederal,noart.63,ix,daleiorganicadomunicipiodorecifeenoart.2o,xii,xivexv,daleimunicipalno18.222,de6demarcode2015;considerandoodecretomunicipalno34.737,de14dejulhode2021,quedelimitaaestrategiaetransformacaodigitaldosservicospublicosofertadosaocidadaoparasimplificacaoemelhoriadaqualidade;considerandotambemaleifederalno14.129,de29demarcode2021,queestabelececomodiretrizamelhoriadaqualidadedoservicopublicoatravesdautilizacaodatecnologiaparatornarmaisagileeficienteoservicopublicoaocidadao;considerandoanecessidadedepessoaltecnicoparadarcontinuidade,deformaurgente,asimportantesacoesnaareadetecnologiaemelhoriadeprocessosnasdiversasareasdaprefeituradorecife;considerandoqueasecretariaexecutivadetransformacaodigitalestaemconjuntocomasecretaria"
