,territory_id,date,scraped_at,url,territory_name,state_code,excerpts,edition,is_extra_edition,txt_url
10,3304144,2024-01-03,2024-08-06T10:50:33.285193,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304144/2024-01-03/439930567ee2592b217d34b46d59bcf8362e1b97.pdf,Queimados,RJ,"conclusão. 

 
Art.3º - São objetivos do Sistema de Processo Eletrônico: 
 
I - produzir documentos e processos eletrônicos com segurança, transparência, economicidade, sustentabilidade 

ambiental e, sempre que possível, de forma padronizada; 
II -  possibilitar maior eficácia e celeridade aos processos administrativos; 
III - assegurar a proteção da autoria, da autenticidade, da integridade, da disponibilidade e da legibilidade de 

documentos digitais, observadas as disposições da Lei Federal nº 12.527, de 18 de novembro de 2011; e 
IV - assegurar a gestão, a preservação e a segurança de documentos e processos eletrônicos no tempo. 

 
CAPÍTULO II 

DA GESTÃO DE DOCUMENTOS 
 

Art.4º - A gestão de documentos do Município de Queimados deve ser realizada exclusivamente por meio do 
memorando eletrônico, ofício eletrônico, protocolo eletrônico e processo eletrônico. 

 
§1º - A finalidade do memorando eletrônico é formalizar a gestão de documentos internos, quando se tratar de assuntos 

simples",002,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304144/2024-01-03/439930567ee2592b217d34b46d59bcf8362e1b97.txt
11,3304144,2024-01-03,2024-08-06T10:50:33.285193,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304144/2024-01-03/439930567ee2592b217d34b46d59bcf8362e1b97.pdf,Queimados,RJ,"Quarta-Feira, 03 de Janeiro de 2024 - Ano 04 - Página 10    

 
 
Art.30 - O acesso à íntegra do processo para vista pessoal do interessado pode ocorrer por intermédio da disponibilização 

de sistema informatizado de gestão ou por acesso à cópia do documento, preferencialmente, em meio eletrônico. 
 
 
Art.31 - A classificação da informação quanto ao grau de sigilo e a possibilidade de limitação do acesso aos servidores 

autorizados e aos interessados no processo observarão os termos da Lei nº 12.527, de 18 de novembro de 2011, e das demais 
normas correlatas vigentes. 

 
 
Art.32 - Os documentos nato-digitais e assinados eletronicamente são considerados originais para todos os efeitos legais. 

 
 

CAPÍTULO VIII 
DA COMISSÃO DO SISTEMA ELETRÔNICO DE DOCUMENTOS E PROCESSOS 

 
 

Art.33 - Fica instituída a Comissão do Sistema Eletrônico de Documentos e Processos com as seguintes atribuições: 
 
I - propor políticas, estratégias, ações, procedimentos e técnicas de preservação e segurança",002,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304144/2024-01-03/439930567ee2592b217d34b46d59bcf8362e1b97.txt
12,3300100,2024-01-03,2024-09-05T20:13:54.430777,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3300100/2024-01-03/f59fa1bd1847bddd5e343d661d18d098aa465994.pdf,Angra dos Reis,RJ,"dispõe sobre o processo admi-

nistrativo fiscal, e na Lei nº 11.419, de 19 de dezembro de 2006, 

que dispõe sobre a informatização do processo judicial, e na Lei nº 

13.460, de 26 de junho de 2017, que dispõe sobre participação, 

proteção e defesa dos direitos do usuário dos serviços públicos da 

administração pública;

CONSIDERANDO os preceitos, princípios, deveres e critérios 

estabelecidos na Constituição da República de 1988, na Lei nº 

9.784, de 29 de janeiro de 1999, e na Lei nº 12.527, de 18 de 

novembro de 2011, relativos à proteção do interesse público e geral 

preponderante de transparência nos processos administrativos, por 

não serem dados pessoais sensíveis, torna-se essencial que os da-

dos de qualificação dos interessados ou de seus representantes nos 

processos administrativos devem ter nível de acesso público, como 

forma de garantir os preceitos de transparência administrativa e de 

viabilização de controle social, devendo considerar a finalidade, a 

boa-fé",1816,True,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3300100/2024-01-03/f59fa1bd1847bddd5e343d661d18d098aa465994.txt
13,3514403,2024-01-04,2024-01-05T00:48:20.892699,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3514403/2024-01-04/a6be18f79171de953c196db73b667d51304e8f02.pdf,Dracena,SP,"de

04/06/1998)

Base: Dezembro / 2023

Cargo Subsídio
Vereador – Presidente 5.480,23
Vereador 4.473,38

Cargo Salário Base
Assessor de Imprensa 4.765,24
Assessor Jurídico 7.290,85
Assessor Legislativo 5.685,42
Auxiliar de Serviços Legislativo 3.133,28
Auxiliar Administrativo 2.369,00
Contador 7.290,85
Oficial Administrativo 5.186,28
Operador de Sistemas 5.186,28
Técnico Legislativo 5.186,28
Vigia Zelador 2.369,00
Pensionista 5.186,28

Remuneração  mensais  integrais,  de  acordo  com  a  Lei  12.527/2011,  pode  ser
encontrada no sitio da Câmara Municipal˃transparência˃Prestando contas˃Escolha
o exercício˃Pessoal (Aba)˃Servidores˃Escolha o mês˃ Pesquisar.

Dracena, 03 de janeiro de 2024.

Danilo Ledo dos Santos
Presidente

Quinta-feira, 04 de Janeiro de 2024 | Edição 734-A - Extra | Página 2

PODER LEGISLATIVO

QUADRO DE SUBSIDIOS

Diário Oficial do Município de Dracena - Estado de São Paulo -  2/2
Assinado digitalmente conforme MP nº 2.200-2, de 2001, garantindo autenticidade, integridade",734,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3514403/2024-01-04/a6be18f79171de953c196db73b667d51304e8f02.txt
14,3300258,2024-01-04,2024-01-04T23:03:45.192078,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3300258/2024-01-04/ac484176e7b2aee975b8d70f6ea516a1f67888f1.pdf,Arraial do Cabo,RJ,"selecionará qualquer deles para
utilização em futura licitação, caso em que todos os documentos
apresentados poderão ser destruídos se não forem retirados no prazo de
trinta dias, contado da data de publicação da decisão.
Art. 180 A Administração Municipal publicará o resultado do procedimento de
seleção no Diário Oficial e no sítio da internet.
Art. 181 Os projetos, levantamentos, investigações e estudos somente serão
divulgados após a decisão administrativa, nos termos do § 3º do art. 7º da Lei
nº 12.527, de 18 de novembro de 2011.
Art. 182 Concluída a seleção dos projetos, levantamentos, investigações ou
estudos, aqueles que tiverem sido selecionados terão os valores
apresentados para eventual ressarcimento, apurados pela comissão.
§ 1º Caso a comissão conclua pela não conformidade dos projetos,
levantamentos, investigações ou estudos apresentados com aqueles
originalmente propostos e autorizados, deverá arbitrar o montante nominal
para eventual ressarcimento com a devida fundamentação;
§ 2º",1024,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3300258/2024-01-04/ac484176e7b2aee975b8d70f6ea516a1f67888f1.txt
15,4115200,2024-01-04,2024-01-04T22:55:38.057314,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/4115200/2024-01-04/98078ebcc1e394ae09878ded1f18fa7e80e3a656.pdf,Maringá,PR,"terno=0, informando o código verificador 2985833 e o

código CRC 358E4D49.

Referência: Processo nº 01.05.00115381/2023.69 SEI nº 2985833

Ata de Registro de Preços 273 (2985833)         SEI 01.05.00115381/2023.69 / pg. 10



PÁG. 48MARINGÁ, (QUINTA FEIRA) 04/01/2024 DIÁRIO OFICIAL DO MUNICÍPIO DE MARINGÁ - Nº 4256

SECRETARIA DE ASSISTÊNCIA SOCIAL, 
POLÍTICAS SOBRE DROGAS E PESSOA IDOSA

Edital de Notificação

Em cumprimento a Lei nº 9452/1997, considerando o disciplinado 
na Lei Federal nº 12.527/2011, que dispõe sobre procedimentos 
a serem observados pela União, Estados, Distritos Federal e Mu-
nicípios, com fim de garantir o acesso a informações previsto no 
inciso XXXIII do art. 5º, no inciso II do § 3º do art. 37 e no § 2º 
do art. 216 da Constituição Federal, o Poder Executivo Municipal 
notifica a Câmara Municipal de Maringá, bem como os partidos 
políticos, os sindicatos de trabalhadores e as entidades empresa-
riais, da liberação de recursos recebidos através de Convênios/
Programas",4256,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/4115200/2024-01-04/98078ebcc1e394ae09878ded1f18fa7e80e3a656.txt
16,5107602,2024-01-04,2024-02-02T09:53:06.643212,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/5107602/2024-01-04/ac332916f91c972f0f8fd72f95114aacc7a79ea4.pdf,Rondonópolis,MT,"Normativas) atualizado e disponível a todos os servidores, inclusive no site da 

Prefeitura Municipal;  

V. Realizar estudos e assessorar o Secretário Municipal nas matérias relacionadas ao 
sistema de controle interno (auditoria, controle interno, ouvidoria, corregedoria, 

transparência pública e controle social);  

VI. Acompanhar/monitorar a divulgação dos instrumentos de transparência da gestão 
fiscal nos termos da Lei Complementar nº 101/2000 e da Lei de Acesso à Informação 

- Lei nº 12.527/2011, aferindo a consistência  das informações constantes de tais 

documentos; 

VII. Acompanhar/monitorar os expedientes que são endereçados à SETRACI, mantendo o 
Secretário informado das principais ocorrências;  

VIII. Assessorar o Secretário Municipal de Transparência e Controle Interno no 
gerenciamento do Portal da Transparência da Administração Direta, garantido o 

acesso às informações previstas na Lei de Acesso à Informação e na Constituição 

Federal;  

IX. outras atividades correlatas",5606,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/5107602/2024-01-04/ac332916f91c972f0f8fd72f95114aacc7a79ea4.txt
17,2900207,2024-01-04,2024-06-13T14:35:07.386204,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2900207/2024-01-04/d39aeda2617fd668e17d0b78b506603bda9d347c.pdf,Abaré,BA,"nº 14.133/2021. 

Art. 23.  Quando o ETP demonstrar que a avaliação e a ponderação da 

qualidade técnica das propostas que superarem os requisitos mínimos 

estabelecidos no Edital são relevantes aos fins pretendidos pela Administração, 

deverá ser escolhido o critério de julgamento de técnica e preço, conforme o 

disposto no § 1º do art. 36 da Lei Federal nº 14.133/2021. 

Art. 24. Ao final da elaboração do ETP, deve-se avaliar a necessidade de 

classificá-lo nos termos da Lei Federal nº 12.527, de 18 de novembro de 2011. 

Art. 25. A elaboração do Estudo Técnico Preliminar (ETP) poderá ser 

dispensada nos seguintes casos: 

I- Em todas as hipóteses de contratação direta previstas nos art. 74 e 75 da 

Lei Federal nº 14.133/2021, quando for o caso; 



Quinta-feira
4 de Janeiro de 2024
25 - Ano XIX - Nº 5434

Abaré

CERTIFICAÇÃO DIGITAL: RJM1MJUXNURGM0U5NJDFMT
Esta edição encontra-se no site oficial deste ente.

            PREFEITURA MUNICIPAL DE ABARÉ-BA 
      Avenida Edésio Tolentino",5434,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2900207/2024-01-04/d39aeda2617fd668e17d0b78b506603bda9d347c.txt
18,2102325,2024-01-04,2024-06-04T10:13:25.516018,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2102325/2024-01-04/6be7d3d8090ef63f9b5b8f09d69381799bd0ae3a.pdf,Buriticupu,MA,"SILVA – ME, inscrito (a) no CNPJ/MF sob o nº 

14.769.245/0001-92. ESPÉCIE: Termo de Aditamento de 

Prorrogação de prazo do Contrato. OBJETO: Contratação 

de serviços de locação de software de gerenciamento e 

controle do site Oficial da Prefeitura que disponibilize 

informações Institucionais, licitações, convênios, decretos, 

portarias, editais, leis, frota de veículos, guia da cidade, 

banners, notícias, LRF (Lei de Responsabilidade Fiscal), 

e - SIC e ouvidoria para atender a LEI Nº 12.527/2011 -

Lei de acesso à Informação de interesse do Município de 

Buriticupu/MA, durante o exercício de 2024. DA 

VIGÊNCIA: O presente termo de aditamento terá a 

vigência a partir do dia 01 de janeiro de 2024 a 31 de 

dezembro de 2024, pelo período de 12 (doze) meses. Valor 

total do termo aditivo: R$ 16.800,00 (dezesseis mil e 

oitocentos reais). PODER:02- PODER EXECUTIVO

ÓRGÃO: 04 - Secretaria Municipal de Administração e 

Planejamento UNIDADE: 01 - Secretaria Municipal de 

Administração",648,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/2102325/2024-01-04/6be7d3d8090ef63f9b5b8f09d69381799bd0ae3a.txt
19,3304557,2024-01-04,2024-01-04T23:08:52.810059,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304557/2024-01-04/30911b626736e8eb8989313fa1ebc9f830f43b32.pdf,Rio de Janeiro,RJ,"Quinta-feira, 04 de Janeiro de 20247

DESPACHOS DA SECRETÁRIA
EXPEDIENTE DE 02/01/2024

PROCESSO N.º IFR-CAP-2023/06142 - DEFIRO a obtenção de cópias 
de inteiro teor, referente ao Processo Administrativo n.º 06/372.433/2016, 
de acordo com o artigo 5º, inciso XXXIV da Constituição da República Fe-
derativa do Brasil e, com o disposto na Lei Federal n.º 12.527 de 18 de 
novembro de 2011.

PROCESSO N.º IFR-CAP-2023/06144 - DEFIRO a obtenção de cópias 
de inteiro teor, referente ao Processo Administrativo n.º 06/200.034/2018, 
de acordo com o artigo 5º, inciso XXXIV da Constituição da República Fe-
derativa do Brasil e, com o disposto na Lei Federal n.º 12.527 de 18 de 
novembro de 2011.

SUBSECRETARIA DE INFRAESTRUTURA
COORDENADORIA GERAL DE OBRAS

ATOS DO COORDENADOR
PORTARIA “P” I/SUBI/CGO Nº 001 DE 03 DE JANEIRO DE 2024.

O COORDENADOR DA COORDENADORIA GERAL DE OBRAS, no 
uso de suas atribuições legais, e tendo em vista o que consta do pro-
cesso nº 06/200.908/2022.

RESOLVE:
Designar EPAMINONDAS",,False,https://querido-diario.nyc3.cdn.digitaloceanspaces.com/3304557/2024-01-04/30911b626736e8eb8989313fa1ebc9f830f43b32.txt
